Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,parfum-item-8222,Deep Blue Parfum De Ralph Lauren,Product,,published,,125.0,,,,,,,,,,,,,true,item_8222,,Default variant,8222,,false,true,125.0,,,,,,,,512400.0,512400.0,Default option,Default,,
,parfum-item-8221,Halston Z-14 Cologne,Product,,published,,125.0,,,,,,,,,,,,,true,item_8221,,Default variant,8221,,false,true,125.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-8218,Goldea Rose Blossom Delight De Bvlgari,Product,,published,,75.0,,,,,,,,,,,,,true,item_8218,,Default variant,8218,,false,true,75.0,,,,,,,,809200.0,809200.0,Default option,Default,,
,parfum-item-8217,Amber Oud Gold Edition De Al Haramain Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_8217,,Default variant,8217,,false,true,120.0,,,,,,,,425600.0,425600.0,Default option,Default,,
,parfum-item-8214,La Belle De Jean Paul Gaultier,Product,,published,,100.0,,,,,,,,,,,,,true,item_8214,,Default variant,8214,,false,true,100.0,,,,,,,,600600.0,600600.0,Default option,Default,,
,parfum-item-8208,Your Moments De Tous,Product,,published,,90.0,,,,,,,,,,,,,true,item_8208,,Default variant,8208,,false,true,90.0,,,,,,,,302400.0,302400.0,Default option,Default,,
,parfum-item-8200,1 Million Parfum De Paco Rabanne,Product,,published,,100.0,,,,,,,,,,,,,true,item_8200,,Default variant,8200,,false,true,100.0,,,,,,,,620200.0,620200.0,Default option,Default,,
,parfum-item-8199,Sweet Peony De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8199,,Default variant,8199,,false,true,100.0,,,,,,,,639800.0,639800.0,Default option,Default,,
,parfum-item-8197,Tropical Wood De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8197,,Default variant,8197,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-8196,Red Vetiver De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8196,,Default variant,8196,,false,true,100.0,,,,,,,,639800.0,639800.0,Default option,Default,,
,parfum-item-8195,Nepal Aoud De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8195,,Default variant,8195,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-8194,Fantastic Oud De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8194,,Default variant,8194,,false,true,100.0,,,,,,,,586600.0,586600.0,Default option,Default,,
,parfum-item-8193,Blue Amber De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8193,,Default variant,8193,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-8191,Intense Roses Musk De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8191,,Default variant,8191,,false,true,100.0,,,,,,,,693000.0,693000.0,Default option,Default,,
,parfum-item-8151,Legend De Montblanc,Product,,published,,200.0,,,,,,,,,,,,,true,item_8151,,Default variant,8151,,false,true,200.0,,,,,,,,415800.0,415800.0,Default option,Default,,
,parfum-item-8148,Creed Aventus For Her,Product,,published,,75.0,,,,,,,,,,,,,true,item_8148,,Default variant,8148,,false,true,75.0,,,,,,,,1586200.0,1586200.0,Default option,Default,,
,parfum-item-8130,Aoud Lemon Mint De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_8130,,Default variant,8130,,false,true,120.0,,,,,,,,779800.0,779800.0,Default option,Default,,
,parfum-item-8123,Hypnotic Poison De Dior,Product,,published,,50.0,,,,,,,,,,,,,true,item_8123,,Default variant,8123,,false,true,50.0,,,,,,,,399000.0,399000.0,Default option,Default,,
,parfum-item-8115,Vip Women De Cuba Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_8115,,Default variant,8115,,false,true,100.0,,,,,,,,107800.0,107800.0,Default option,Default,,
,parfum-item-8114,L¥aventure Femme De Al Haramain,Product,,published,,200.0,,,,,,,,,,,,,true,item_8114,,Default variant,8114,,false,true,200.0,,,,,,,,403200.0,403200.0,Default option,Default,,
,parfum-item-8112,Halloween Magic,Product,,published,,100.0,,,,,,,,,,,,,true,item_8112,,Default variant,8112,,false,true,100.0,,,,,,,,274400.0,274400.0,Default option,Default,,
,parfum-item-8104,Velvet Vainilla Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_8104,,Default variant,8104,,false,true,120.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-8099,Fougeres Marines De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8099,,Default variant,8099,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-8098,Embruns D'essaouira De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8098,,Default variant,8098,,false,true,100.0,,,,,,,,630000.0,630000.0,Default option,Default,,
,parfum-item-8095,Uomo Urban Feel De Salvatore Ferragamo,Product,,published,,100.0,,,,,,,,,,,,,true,item_8095,,Default variant,8095,,false,true,100.0,,,,,,,,334600.0,334600.0,Default option,Default,,
,parfum-item-8094,Ck In 2U De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_8094,,Default variant,8094,,false,true,100.0,,,,,,,,218400.0,218400.0,Default option,Default,,
,parfum-item-8093,L¥aventure Femme De Al Haramain,Product,,published,,100.0,,,,,,,,,,,,,true,item_8093,,Default variant,8093,,false,true,100.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-8090,Happy Moments De Tous,Product,,published,,90.0,,,,,,,,,,,,,true,item_8090,,Default variant,8090,,false,true,90.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-8087,Black Orchid De Tom Ford,Product,,published,,100.0,,,,,,,,,,,,,true,item_8087,,Default variant,8087,,false,true,100.0,,,,,,,,1356600.0,1356600.0,Default option,Default,,
,parfum-item-8079,Glistening Amber Juicy Couture,Product,,published,,100.0,,,,,,,,,,,,,true,item_8079,,Default variant,8079,,false,true,100.0,,,,,,,,359800.0,359800.0,Default option,Default,,
,parfum-item-8077,Le Beau De Jean Paul Gaultier,Product,,published,,125.0,,,,,,,,,,,,,true,item_8077,,Default variant,8077,,false,true,125.0,,,,,,,,610400.0,610400.0,Default option,Default,,
,parfum-item-8076,Sauvage Parfum De Dior,Product,,published,,100.0,,,,,,,,,,,,,true,item_8076,,Default variant,8076,,false,true,100.0,,,,,,,,1191400.0,1191400.0,Default option,Default,,
,parfum-item-8055,Aoud Cuir D'arabie De Montale,Product,,published,,100.0,,,,,,,,,,,,,true,item_8055,,Default variant,8055,,false,true,100.0,,,,,,,,639800.0,639800.0,Default option,Default,,
,parfum-item-8054,Spicebomb Viktor & Rolf,Product,,published,,90.0,,,,,,,,,,,,,true,item_8054,,Default variant,8054,,false,true,90.0,,,,,,,,442400.0,442400.0,Default option,Default,,
,parfum-item-8044,Rochas Man,Product,,published,,100.0,,,,,,,,,,,,,true,item_8044,,Default variant,8044,,false,true,100.0,,,,,,,,376600.0,376600.0,Default option,Default,,
,parfum-item-8041,Escape De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_8041,,Default variant,8041,,false,true,100.0,,,,,,,,313600.0,313600.0,Default option,Default,,
,parfum-item-8038,Light Blue Dolce & Gabbana,Product,,published,,200.0,,,,,,,,,,,,,true,item_8038,,Default variant,8038,,false,true,200.0,,,,,,,,604800.0,604800.0,Default option,Default,,
,parfum-item-8037,Club De Nuit Urban Man De Armaf,Product,,published,,105.0,,,,,,,,,,,,,true,item_8037,,Default variant,8037,,false,true,105.0,,,,,,,,268800.0,268800.0,Default option,Default,,
,parfum-item-8034,Amber Oud Rouge Al Haramain,Product,,published,,60.0,,,,,,,,,,,,,true,item_8034,,Default variant,8034,,false,true,60.0,,,,,,,,429800.0,429800.0,Default option,Default,,
,parfum-item-8033,Stronger With You Intensely Emporio Armani,Product,,published,,100.0,,,,,,,,,,,,,true,item_8033,,Default variant,8033,,false,true,100.0,,,,,,,,770000.0,770000.0,Default option,Default,,
,parfum-item-8031,Daisy Love De Marc Jacobs,Product,,published,,100.0,,,,,,,,,,,,,true,item_8031,,Default variant,8031,,false,true,100.0,,,,,,,,613200.0,613200.0,Default option,Default,,
,parfum-item-8030,Club De Nuit Milestone Armaf,Product,,published,,105.0,,,,,,,,,,,,,true,item_8030,,Default variant,8030,,false,true,105.0,,,,,,,,316400.0,316400.0,Default option,Default,,
,parfum-item-8029,Club De Nuit Intense Man De Armaf,Product,,published,,200.0,,,,,,,,,,,,,true,item_8029,,Default variant,8029,,false,true,200.0,,,,,,,,428400.0,428400.0,Default option,Default,,
,parfum-item-8028,Ck Man De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_8028,,Default variant,8028,,false,true,100.0,,,,,,,,259000.0,259000.0,Default option,Default,,
,parfum-item-8026,My Burberry Blush,Product,,published,,90.0,,,,,,,,,,,,,true,item_8026,,Default variant,8026,,false,true,90.0,,,,,,,,712600.0,712600.0,Default option,Default,,
,parfum-item-8021,United Dreams Love Yourself Benetton,Product,,published,,80.0,,,,,,,,,,,,,true,item_8021,,Default variant,8021,,false,true,80.0,,,,,,,,210000.0,210000.0,Default option,Default,,
,parfum-item-8020,L¥aventure Blanche Al Haramain,Product,,published,,200.0,,,,,,,,,,,,,true,item_8020,,Default variant,8020,,false,true,200.0,,,,,,,,429800.0,429800.0,Default option,Default,,
,parfum-item-8019,United Dreams Live Free De Benetton,Product,,published,,80.0,,,,,,,,,,,,,true,item_8019,,Default variant,8019,,false,true,80.0,,,,,,,,191800.0,191800.0,Default option,Default,,
,parfum-item-8018,Woman Rose United Colors De Benetton,Product,,published,,80.0,,,,,,,,,,,,,true,item_8018,,Default variant,8018,,false,true,80.0,,,,,,,,182000.0,182000.0,Default option,Default,,
,parfum-item-8015,Sand Aoud De Mancera Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_8015,,Default variant,8015,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-8014,So Blue De Mancera Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_8014,,Default variant,8014,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-8012,United Dream Aim High De Benetton,Product,,published,,100.0,,,,,,,,,,,,,true,item_8012,,Default variant,8012,,false,true,100.0,,,,,,,,193200.0,193200.0,Default option,Default,,
,parfum-item-7997,Roses Jasmine De Mancera Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_7997,,Default variant,7997,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7996,Precious Oud De Mancera Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_7996,,Default variant,7996,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7994,Aoud Blue Notes De Mancera Unisex,Product,,published,,120.0,,,,,,,,,,,,,true,item_7994,,Default variant,7994,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7914,Club De Nuit Intense De Armaf,Product,,published,,105.0,,,,,,,,,,,,,true,item_7914,,Default variant,7914,,false,true,105.0,,,,,,,,266000.0,266000.0,Default option,Default,,
,parfum-item-7912,Spring Flower Creed,Product,,published,,75.0,,,,,,,,,,,,,true,item_7912,,Default variant,7912,,false,true,75.0,,,,,,,,1356600.0,1356600.0,Default option,Default,,
,parfum-item-7907,Eros Flame De Versace,Product,,published,,200.0,,,,,,,,,,,,,true,item_7907,,Default variant,7907,,false,true,200.0,,,,,,,,600600.0,600600.0,Default option,Default,,
,parfum-item-7903,Jean Pascal Repuesto,Product,,published,,120.0,,,,,,,,,,,,,true,item_7903,,Default variant,7903,,false,true,120.0,,,,,,,,247800.0,247800.0,Default option,Default,,
,parfum-item-7901,Noir L.12.12. Lacoste,Product,,published,,100.0,,,,,,,,,,,,,true,item_7901,,Default variant,7901,,false,true,100.0,,,,,,,,407400.0,407400.0,Default option,Default,,
,parfum-item-7893,Hypnotic Poison De Dior,Product,,published,,100.0,,,,,,,,,,,,,true,item_7893,,Default variant,7893,,false,true,100.0,,,,,,,,823200.0,823200.0,Default option,Default,,
,parfum-item-7892,Guess Man Gold,Product,,published,,75.0,,,,,,,,,,,,,true,item_7892,,Default variant,7892,,false,true,75.0,,,,,,,,217000.0,217000.0,Default option,Default,,
,parfum-item-7889,Guess Man De Guess,Product,,published,,75.0,,,,,,,,,,,,,true,item_7889,,Default variant,7889,,false,true,75.0,,,,,,,,210000.0,210000.0,Default option,Default,,
,parfum-item-7886,Gucci Rush De Gucci,Product,,published,,75.0,,,,,,,,,,,,,true,item_7886,,Default variant,7886,,false,true,75.0,,,,,,,,424200.0,424200.0,Default option,Default,,
,parfum-item-7885,F De Salvatore Ferragamo,Product,,published,,100.0,,,,,,,,,,,,,true,item_7885,,Default variant,7885,,false,true,100.0,,,,,,,,296800.0,296800.0,Default option,Default,,
,parfum-item-7883,Eternity Aqua For Men De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_7883,,Default variant,7883,,false,true,100.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-7877,The Only One De Dolce & Gabbana,Product,,published,,100.0,,,,,,,,,,,,,true,item_7877,,Default variant,7877,,false,true,100.0,,,,,,,,651000.0,651000.0,Default option,Default,,
,parfum-item-7873,K De Dolce & Gabbana,Product,,published,,150.0,,,,,,,,,,,,,true,item_7873,,Default variant,7873,,false,true,150.0,,,,,,,,658000.0,658000.0,Default option,Default,,
,parfum-item-7872,K De Dolce & Gabbana,Product,,published,,100.0,,,,,,,,,,,,,true,item_7872,,Default variant,7872,,false,true,100.0,,,,,,,,387800.0,387800.0,Default option,Default,,
,parfum-item-7871,Cr7 De Cristiano Ronaldo,Product,,published,,100.0,,,,,,,,,,,,,true,item_7871,,Default variant,7871,,false,true,100.0,,,,,,,,285600.0,285600.0,Default option,Default,,
,parfum-item-7870,Coach Floral Blush De Coach New York,Product,,published,,90.0,,,,,,,,,,,,,true,item_7870,,Default variant,7870,,false,true,90.0,,,,,,,,415800.0,415800.0,Default option,Default,,
,parfum-item-7869,Coach Floral De Coach New York,Product,,published,,90.0,,,,,,,,,,,,,true,item_7869,,Default variant,7869,,false,true,90.0,,,,,,,,415800.0,415800.0,Default option,Default,,
,parfum-item-7860,Man De Jimmy Choo,Product,,published,,100.0,,,,,,,,,,,,,true,item_7860,,Default variant,7860,,false,true,100.0,,,,,,,,399000.0,399000.0,Default option,Default,,
,parfum-item-7859,Man Intense De Jimmy Choo,Product,,published,,100.0,,,,,,,,,,,,,true,item_7859,,Default variant,7859,,false,true,100.0,,,,,,,,529200.0,529200.0,Default option,Default,,
,parfum-item-7858,Jean Pascal Caja,Product,,published,,180.0,,,,,,,,,,,,,true,item_7858,,Default variant,7858,,false,true,180.0,,,,,,,,302400.0,302400.0,Default option,Default,,
,parfum-item-7856,Ch L'eau De Carolina Herrera,Product,,published,,150.0,,,,,,,,,,,,,true,item_7856,,Default variant,7856,,false,true,150.0,,,,,,,,693000.0,693000.0,Default option,Default,,
,parfum-item-7854,Ck Be De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_7854,,Default variant,7854,,false,true,100.0,,,,,,,,238000.0,238000.0,Default option,Default,,
,parfum-item-7852,L¥aventure De Al Haramain,Product,,published,,200.0,,,,,,,,,,,,,true,item_7852,,Default variant,7852,,false,true,200.0,,,,,,,,421400.0,421400.0,Default option,Default,,
,parfum-item-7831,Black Opium Ysl Yves Saint Laurent,Product,,published,,90.0,,,,,,,,,,,,,true,item_7831,,Default variant,7831,,false,true,90.0,,,,,,,,816200.0,816200.0,Default option,Default,,
,parfum-item-7208,Red Giorgio De Beverly Hills,Product,,published,,90.0,,,,,,,,,,,,,true,item_7208,,Default variant,7208,,false,true,90.0,,,,,,,,238000.0,238000.0,Default option,Default,,
,parfum-item-7207,Reserve De Perry Ellis,Product,,published,,100.0,,,,,,,,,,,,,true,item_7207,,Default variant,7207,,false,true,100.0,,,,,,,,259000.0,259000.0,Default option,Default,,
,parfum-item-7198,Eau De Lacoste L12.12 Pour Elle French Panache,Product,,published,,90.0,,,,,,,,,,,,,true,item_7198,,Default variant,7198,,false,true,90.0,,,,,,,,344400.0,344400.0,Default option,Default,,
,parfum-item-7192,Pink Roses De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7192,,Default variant,7192,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7191,Musky Garden De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7191,,Default variant,7191,,false,true,120.0,,,,,,,,800800.0,800800.0,Default option,Default,,
,parfum-item-7190,Musk Of Flowers De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7190,,Default variant,7190,,false,true,120.0,,,,,,,,711200.0,711200.0,Default option,Default,,
,parfum-item-7189,Amber & Roses De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7189,,Default variant,7189,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7188,Sicily De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7188,,Default variant,7188,,false,true,120.0,,,,,,,,779800.0,779800.0,Default option,Default,,
,parfum-item-7187,Wild Fruits De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_7187,,Default variant,7187,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-7186,Ultra Male Jean Paul Gaultier 125  Intense Hombre EDT,Product,,published,,125.0,,,,,,,,,,,,,true,item_7186,,Default variant,7186,,false,true,125.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-7171,Club De Nuit Woman De Armaf,Product,,published,,105.0,,,,,,,,,,,,,true,item_7171,,Default variant,7171,,false,true,105.0,,,,,,,,285600.0,285600.0,Default option,Default,,
,parfum-item-7146,Pasha Edition Noire Sport De Cartier,Product,,published,,100.0,,,,,,,,,,,,,true,item_7146,,Default variant,7146,,false,true,100.0,,,,,,,,495600.0,495600.0,Default option,Default,,
,parfum-item-7145,N°5 Eau Premiére De Chanel,Product,,published,,100.0,,,,,,,,,,,,,true,item_7145,,Default variant,7145,,false,true,100.0,,,,,,,,824600.0,824600.0,Default option,Default,,
,parfum-item-6747,Himalaya De Creed,Product,,published,,100.0,,,,,,,,,,,,,true,item_6747,,Default variant,6747,,false,true,100.0,,,,,,,,1674400.0,1674400.0,Default option,Default,,
,parfum-item-6746,Chocolate Greedy De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6746,,Default variant,6746,,false,true,100.0,,,,,,,,621600.0,621600.0,Default option,Default,,
,parfum-item-6745,Boise Fruite De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6745,,Default variant,6745,,false,true,100.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-6743,Aqua Gold De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6743,,Default variant,6743,,false,true,100.0,,,,,,,,639800.0,639800.0,Default option,Default,,
,parfum-item-6740,Aoud Greedy De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6740,,Default variant,6740,,false,true,100.0,,,,,,,,624400.0,624400.0,Default option,Default,,
,parfum-item-6739,Lemon Line De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6739,,Default variant,6739,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6738,Kumkat Wood De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6738,,Default variant,6738,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6737,Jardin Exclusif De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6737,,Default variant,6737,,false,true,120.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-6736,Instant Crush De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6736,,Default variant,6736,,false,true,120.0,,,,,,,,729400.0,729400.0,Default option,Default,,
,parfum-item-6735,Holidays De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6735,,Default variant,6735,,false,true,120.0,,,,,,,,728000.0,728000.0,Default option,Default,,
,parfum-item-6734,Cedrat Boise De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6734,,Default variant,6734,,false,true,120.0,,,,,,,,637000.0,637000.0,Default option,Default,,
,parfum-item-6733,Fidi De Bond No 9,Product,,published,,100.0,,,,,,,,,,,,,true,item_6733,,Default variant,6733,,false,true,100.0,,,,,,,,1789200.0,1789200.0,Default option,Default,,
,parfum-item-6727,Dubai Garnet De Bond No 9,Product,,published,,100.0,,,,,,,,,,,,,true,item_6727,,Default variant,6727,,false,true,100.0,,,,,,,,2549400.0,2549400.0,Default option,Default,,
,parfum-item-6721,Electrify De Paris Hilton 100 Mujer EDP,Product,,published,,100.0,,,,,,,,,,,,,true,item_6721,,Default variant,6721,,false,true,100.0,,,,,,,,231000.0,231000.0,Default option,Default,,
,parfum-item-6719,La Vie Est Belle En Rose De Lancome,Product,,published,,100.0,,,,,,,,,,,,,true,item_6719,,Default variant,6719,,false,true,100.0,,,,,,,,959000.0,959000.0,Default option,Default,,
,parfum-item-6716,Gold Prestigium De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6716,,Default variant,6716,,false,true,120.0,,,,,,,,779800.0,779800.0,Default option,Default,,
,parfum-item-6715,Gold Incense De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6715,,Default variant,6715,,false,true,120.0,,,,,,,,655200.0,655200.0,Default option,Default,,
,parfum-item-6714,Coco Vanille De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6714,,Default variant,6714,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6713,Black Vanilla De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6713,,Default variant,6713,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6712,Aoud Forest De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6712,,Default variant,6712,,false,true,100.0,,,,,,,,695800.0,695800.0,Default option,Default,,
,parfum-item-6709,Guess Gold De Guess,Product,,published,,75.0,,,,,,,,,,,,,true,item_6709,,Default variant,6709,,false,true,75.0,,,,,,,,238000.0,238000.0,Default option,Default,,
,parfum-item-6706,Twilly D'hermes De Hermes Paris,Product,,published,,85.0,,,,,,,,,,,,,true,item_6706,,Default variant,6706,,false,true,85.0,,,,,,,,586600.0,586600.0,Default option,Default,,
,parfum-item-6705,Alien Man De Mugler,Product,,published,,100.0,,,,,,,,,,,,,true,item_6705,,Default variant,6705,,false,true,100.0,,,,,,,,326200.0,326200.0,Default option,Default,,
,parfum-item-6700,Black Prestigium De Mancera,Product,,published,,125.0,,,,,,,,,,,,,true,item_6700,,Default variant,6700,,false,true,125.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6699,Black Line De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6699,,Default variant,6699,,false,true,120.0,,,,,,,,729400.0,729400.0,Default option,Default,,
,parfum-item-6698,Black Gold De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6698,,Default variant,6698,,false,true,120.0,,,,,,,,729400.0,729400.0,Default option,Default,,
,parfum-item-6697,Aoud Violet De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6697,,Default variant,6697,,false,true,120.0,,,,,,,,687400.0,687400.0,Default option,Default,,
,parfum-item-6696,Aoud Vanille De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6696,,Default variant,6696,,false,true,120.0,,,,,,,,674800.0,674800.0,Default option,Default,,
,parfum-item-6695,Aoud Orchid De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6695,,Default variant,6695,,false,true,120.0,,,,,,,,688800.0,688800.0,Default option,Default,,
,parfum-item-6694,Aoud Line De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6694,,Default variant,6694,,false,true,120.0,,,,,,,,761600.0,761600.0,Default option,Default,,
,parfum-item-6693,Aoud Exclusif De Mancera,Product,,published,,120.0,,,,,,,,,,,,,true,item_6693,,Default variant,6693,,false,true,120.0,,,,,,,,764400.0,764400.0,Default option,Default,,
,parfum-item-6671,Women De Calvin Klein,Product,,published,,100.0,,,,,,,,,,,,,true,item_6671,,Default variant,6671,,false,true,100.0,,,,,,,,462000.0,462000.0,Default option,Default,,
,parfum-item-6660,Black Edition De Bentley,Product,,published,,100.0,,,,,,,,,,,,,true,item_6660,,Default variant,6660,,false,true,100.0,,,,,,,,301000.0,301000.0,Default option,Default,,
,parfum-item-6635,Floral Touch So Fresh De Tous,Product,,published,,100.0,,,,,,,,,,,,,true,item_6635,,Default variant,6635,,false,true,100.0,,,,,,,,334600.0,334600.0,Default option,Default,,
,parfum-item-6634,Still De Jennifer Lopez,Product,,published,,100.0,,,,,,,,,,,,,true,item_6634,,Default variant,6634,,false,true,100.0,,,,,,,,296800.0,296800.0,Default option,Default,,
,parfum-item-6633,Versace Woman De Versace,Product,,published,,100.0,,,,,,,,,,,,,true,item_6633,,Default variant,6633,,false,true,100.0,,,,,,,,393400.0,393400.0,Default option,Default,,
,parfum-item-6624,Quorum De Antonio Puig,Product,,published,,100.0,,,,,,,,,,,,,true,item_6624,,Default variant,6624,,false,true,100.0,,,,,,,,172200.0,172200.0,Default option,Default,,
,parfum-item-6623,Hugo Reversed De Hugo Boss,Product,,published,,125.0,,,,,,,,,,,,,true,item_6623,,Default variant,6623,,false,true,125.0,,,,,,,,306600.0,306600.0,Default option,Default,,
,parfum-item-6609,Declaration De Cartier,Product,,published,,150.0,,,,,,,,,,,,,true,item_6609,,Default variant,6609,,false,true,150.0,,,,,,,,604800.0,604800.0,Default option,Default,,
,parfum-item-6600,Victory De Cuba Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6600,,Default variant,6600,,false,true,100.0,,,,,,,,107800.0,107800.0,Default option,Default,,
,parfum-item-6599,Shadow De Cuba Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6599,,Default variant,6599,,false,true,100.0,,,,,,,,138600.0,138600.0,Default option,Default,,
,parfum-item-6598,La Vida De Cuba Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6598,,Default variant,6598,,false,true,100.0,,,,,,,,138600.0,138600.0,Default option,Default,,
,parfum-item-6595,For Her De Narciso Rodriguez,Product,,published,,100.0,,,,,,,,,,,,,true,item_6595,,Default variant,6595,,false,true,100.0,,,,,,,,604800.0,604800.0,Default option,Default,,
,parfum-item-6594,Must De Cartier,Product,,published,,100.0,,,,,,,,,,,,,true,item_6594,,Default variant,6594,,false,true,100.0,,,,,,,,743400.0,743400.0,Default option,Default,,
,parfum-item-6592,Sweet Vainilla De Montale Paris,Product,,published,,100.0,,,,,,,,,,,,,true,item_6592,,Default variant,6592,,false,true,100.0,,,,,,,,621600.0,621600.0,Default option,Default,,
,parfum-item-6588,The One De Dolce & Gabbana,Product,,published,,100.0,,,,,,,,,,,,,true,item_6588,,Default variant,6588,,false,true,100.0,,,,,,,,499800.0,499800.0,Default option,Default,,
